"total sulfur dioxide","total sulfur dioxide1","fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","density","max_density","pH","max_pH","sulphates","alcohol","quality"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"98","98","7.4","0.64","0.17","5.4","0.168","52","0.99736","1.00369","3.28","3.28","0.5","9.5","5"
"28","28","11.6","0.475","0.4","1.4","0.091","6","0.99704","1.00369","3.07","3.07","0.65","10.0333333333333","6"
"28","28","11.6","0.475","0.4","1.4","0.091","6","0.99704","1.00369","3.07","3.07","0.65","10.0333333333333","6"
"28","28","11.6","0.475","0.4","1.4","0.091","6","0.99704","1.00369","3.07","3.07","0.65","10.0333333333333","6"
"28","28","11.6","0.475","0.4","1.4","0.091","6","0.99704","1.00369","3.07","3.07","0.65","10.0333333333333","6"
"54","54","8.3","0.85","0.14","2.5","0.093","13","0.99724","1.00369","3.36","3.36","0.54","10.1","5"
"54","54","8.3","0.85","0.14","2.5","0.093","13","0.99724","1.00369","3.36","3.36","0.54","10.1","5"
"28","28","11.6","0.475","0.4","1.4","0.091","6","0.99704","1.00369","3.07","3.07","0.65","10.0333333333333","6"
"28","28","11.6","0.475","0.4","1.4","0.091","6","0.99704","1.00369","3.07","3.07","0.65","10.0333333333333","6"
"28","28","11.6","0.475","0.4","1.4","0.091","6","0.99704","1.00369","3.07","3.07","0.65","10.0333333333333","6"
"28","28","11.6","0.475","0.4","1.4","0.091","6","0.99704","1.00369","3.07","3.07","0.65","10.0333333333333","6"
"63","63","8","0.83","0.27","2","0.08","11","0.99652","1.00369","3.29","3.29","0.48","9.8","4"
"63","63","8","0.83","0.27","2","0.08","11","0.99652","1.00369","3.29","3.29","0.48","9.8","4"
"63","63","8","0.83","0.27","2","0.08","11","0.99652","1.00369","3.29","3.29","0.48","9.8","4"
"63","63","8","0.83","0.27","2","0.08","11","0.99652","1.00369","3.29","3.29","0.48","9.8","4"
"63","63","8","0.83","0.27","2","0.08","11","0.99652","1.00369","3.29","3.29","0.48","9.8","4"
"63","63","8","0.83","0.27","2","0.08","11","0.99652","1.00369","3.29","3.29","0.48","9.8","4"
"63","63","8","0.83","0.27","2","0.08","11","0.99652","1.00369","3.29","3.29","0.48","9.8","4"
"63","63","8","0.83","0.27","2","0.08","11","0.99652","1.00369","3.29","3.29","0.48","9.8","4"
"63","63","8","0.83","0.27","2","0.08","11","0.99652","1.00369","3.29","3.29","0.48","9.8","4"
"63","63","8","0.83","0.27","2","0.08","11","0.99652","1.00369","3.29","3.29","0.48","9.8","4"
"31","31","7.2","0.605","0.02","1.9","0.096","10","0.995","1.00369","3.46","3.46","0.53","11.8","6"
"45","45","7.3","0.74","0.08","1.7","0.094","10","0.99576","1.00369","3.24","3.24","0.5","9.8","5"
"45","45","7.3","0.74","0.08","1.7","0.094","10","0.99576","1.00369","3.24","3.24","0.5","9.8","5"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"105","105","6.9","0.54","0.3","2.2","0.088","9","0.99725","1.00369","3.25","3.25","1.18","10.5","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"74","74","8","0.77","0.32","2.1","0.079","16","0.99656","1.00369","3.27","3.27","0.5","9.8","6"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"66","66","8.7","0.78","0.51","1.7","0.415","12","0.99623","1.00369","3","3","1.17","9.2","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"89","89","7.7","0.75","0.27","3.8","0.11","34","0.99664","1.00369","3.24","3.24","0.45","9.3","5"
"29","29","6.8","0.815","0","1.2","0.267","16","0.99471","1.00369","3.32","3.32","0.51","9.8","3"
"29","29","6.8","0.815","0","1.2","0.267","16","0.99471","1.00369","3.32","3.32","0.51","9.8","3"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"100","100","7.2","0.56","0.26","2","0.083","13","0.99586","1.00369","3.26","3.26","0.52","9.9","5"
"31","31","8.2","0.885","0.2","1.4","0.086","7","0.9946","1.00369","3.11","3.11","0.46","10","5"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
"74","74","5.2","0.49","0.26","2.3","0.09","23","0.9953","1.00369","3.71","3.71","0.62","12.2","6"
